t p e c Co bottom top edges Q NODF NODFt NODFb m36 m6 m76 m14 m204 m2184
5000 0.5 0.695192796177561 1.12883789168469 0.0426086956521739 50 46 98 0.69835485214494 0.0376686713332676 3.3469387755102 4.18679549114332 0.00179710144927536 0.00202307009760426 0.000240559992112787 0.000138642413487134 1.26195405698511e-05 0.000115942028985507
5000 0.5 0.335981828628378 1.12883789168469 0.0652 50 50 163 0.637886258421469 0.0615043731778426 5.56540330417881 6.7354713313897 0.00501224489795918 0.00511020408163265 0.00094493960849646 0.000524489795918367 0.000119950020824656 0.000497959183673469
5000 0.5 0.0379269019073225 1.12883789168469 0.2004 50 50 501 0.490193266162286 0.105379440853931 9.96481772196058 11.1110704488256 0.0433959183673469 0.0426938775510204 0.0167476884631404 0.00943469387755102 0.0048932944606414 0.00964285714285714
5000 0.5 0.00297635144163132 1.12883789168469 0.4464 50 50 1116 0.274444059043435 0.300037384768247 30.4641462061645 29.5433307474849 0.207771428571429 0.211297959183673 0.173399083715119 0.103754081632653 0.0543187005414411 0.100828571428571
5000 0.5 0.0545559478116852 1.12883789168469 0.1688 50 50 422 0.506367781496372 0.100173872612648 9.35852990546868 10.6762446170609 0.0305142857142857 0.0310040816326531 0.0115225322782174 0.00614285714285714 0.00280149937526031 0.00573469387755102
5000 0.5 0.0379269019073225 1.12883789168469 0.2308 50 50 577 0.333365372196474 0.164960101652874 15.1008096948578 17.8912106357169 0.0607020408163265 0.0622040816326531 0.0391803415243649 0.0181520408163265 0.00692511453561016 0.01745
5000 0.5 0.483293023857175 1.12883789168469 0.0472 50 50 118 0.647586900316001 0.0487482993197279 5.3265306122449 4.42312925170068 0.00277551020408163 0.00326530612244898 0.00049579341940858 0.000464285714285714 2.86547271970012e-05 0.000256122448979592
5000 0.5 0.162377673918872 1.12883789168469 0.106 50 50 265 0.57247419010324 0.0777649538669947 5.51645633278286 10.0365344406161 0.0146612244897959 0.0133061224489796 0.00459875052061641 0.00210510204081633 0.000834319033735943 0.00274081632653061
5000 0.5 0.00885866790410082 1.12883789168469 0.3416 50 50 854 0.287326755480478 0.213543795600731 19.8953820427578 22.8133770773884 0.124310204081633 0.123395918367347 0.0945106205747605 0.0464775510204082 0.0212138275718451 0.0479836734693878
5000 0.5 0.695192796177561 1.12883789168469 0.0388 50 50 97 0.679668402593262 0.0172925170068027 1.55102040816327 1.90748299319728 0.00218775510204082 0.00128979591836735 0.000255893377759267 5e-05 5.3311120366514e-06 0.000297959183673469
5000 0.5 0.483293023857175 1.12883789168469 0.0429166666666667 50 48 103 0.759920821943633 0.0271351377430405 2.35374149659864 3.07328605200946 0.00209219858156028 0.00192176870748299 0.000230134607034303 0.000127551020408163 3.40136054421769e-05 0.000151480111008326
5000 0.5 0.0379269019073225 1.12883789168469 0.206 50 50 515 0.409588085587709 0.14141909336425 12.8148825669392 15.4689361059109 0.0477061224489796 0.051134693877551 0.0243991670137443 0.0140061224489796 0.0061774260724698 0.0120612244897959
5000 0.5 0.162377673918872 1.12883789168469 0.1144 50 50 286 0.470304171353122 0.109595739861046 10.1659660067823 11.7531819654269 0.0178775510204082 0.0163102040816327 0.00669387755102041 0.00305918367346939 0.000960932944606414 0.00345102040816327
5000 0.5 0.00297635144163132 1.12883789168469 0.4708 50 50 1177 0.203384178054455 0.261456771909773 27.0294601883152 25.2618941936393 0.232310204081633 0.235151020408163 0.200017992503124 0.121585714285714 0.0663576842982091 0.119524489795918
5000 0.5 0.0263665089873036 1.12883789168469 0.2732 50 50 683 0.341975909399793 0.147461077334521 12.9640053644887 16.5282101024156 0.0847183673469388 0.0832 0.0581211162015827 0.0274857142857143 0.0114425655976676 0.0298755102040816
5000 0.5 0.00206913808111479 1.12883789168469 0.5552 50 50 1388 0.155335149365911 0.286454915656225 26.3177680448402 30.9732150864048 0.314710204081633 0.323673469387755 0.284863306955435 0.197023469387755 0.11162615576843 0.180565306122449
5000 0.5 0.00143844988828766 1.12883789168469 0.5532 50 50 1383 0.190258845008258 0.285321200714597 29.1528642165559 27.9113759263635 0.318612244897959 0.30974693877551 0.276307538525614 0.175966326530612 0.108488129945856 0.189762244897959
5000 0.5 0.00615848211066027 1.12883789168469 0.43 50 50 1075 0.212997295835587 0.248184781371815 21.6947803408137 27.9421759335493 0.196016326530612 0.204163265306122 0.166899125364431 0.102623469387755 0.0522095793419409 0.0932469387755102
5000 0.5 0.00297635144163132 1.12883789168469 0.4348 50 50 1087 0.303072440119874 0.202047227470821 21.0649535000329 19.3444919941314 0.203771428571429 0.189224489795918 0.159855393586006 0.0825112244897959 0.0480646397334444 0.10250612244898
5000 0.5 0.695192796177561 1.12883789168469 0.04 50 49 98 0.702728029987505 0.0256490929705215 2.59863945578231 2.531179138322 0.00156462585034014 0.00184922948771345 0.000213105650423435 0.00014369012911287 9.02401777037346e-06 8.4672166739036e-05
5000 0.5 0.335981828628378 1.12883789168469 0.054 50 50 135 0.686310013717421 0.0271496598639456 2.40544217687075 3.02448979591837 0.00336326530612245 0.00321632653061224 0.000470470637234486 0.000210204081632653 7.79675135360267e-05 0.00028469387755102
5000 0.5 0.00297635144163132 1.12883789168469 0.4684 50 50 1171 0.206236540476838 0.280370310504416 24.8801243352384 31.1939377656448 0.229926530612245 0.221485714285714 0.195989670970429 0.105742857142857 0.0597071220324865 0.116912244897959
5000 0.5 0.00615848211066027 1.12883789168469 0.376 50 50 940 0.301287913082843 0.222963473170843 19.8001706901627 24.7925239440059 0.148228571428571 0.153289795918367 0.109389754269055 0.0666428571428571 0.0337379425239484 0.0599448979591837
5000 0.5 0.0379269019073225 1.12883789168469 0.2356 50 50 589 0.477108621271125 0.160006244273477 15.9302561286007 16.0709927260948 0.0635591836734694 0.0558204081632653 0.0248809662640566 0.0131479591836735 0.00868704706372345 0.0188020408163265
5000 0.5 0.695192796177561 1.12883789168469 0.0414634146341463 41 50 85 0.748235294117647 0.033760162601626 4.08536585365854 2.66666666666667 0.00143354902936784 0.002 0.000214036834245893 0.000215759849906191 1.29417620706819e-05 5.47536087605774e-05
5000 0.5 0.0042813323987194 1.12883789168469 0.3972 50 50 993 0.308017147220879 0.207856291444815 17.8877987202504 23.6834595687126 0.159820408163265 0.16705306122449 0.123631820074969 0.0732061224489796 0.0364248229904207 0.0653836734693878
5000 0.5 0.0042813323987194 1.12883789168469 0.4388 50 50 1097 0.216894671720089 0.2281058452319 20.5136930065795 25.1074760398005 0.197224489795918 0.210432653061224 0.17530762182424 0.108045918367347 0.0512226572261558 0.0900540816326531
5000 0.5 0.0042813323987194 1.12883789168469 0.4648 50 50 1162 0.150766083759676 0.270728996384489 25.3070291365325 28.8387701403653 0.2344 0.243608163265306 0.19700658059142 0.132187755102041 0.0744589754269055 0.121436734693878
5000 0.5 0.00206913808111479 1.12883789168469 0.4736 50 50 1184 0.234289399196494 0.276806176215115 26.1164765757423 29.2447586672806 0.233648979591837 0.23890612244898 0.200195251978342 0.128377551020408 0.0674465639316951 0.119294897959184
5000 0.5 0.162377673918872 1.12883789168469 0.0916 50 50 229 0.54930302625808 0.0700680645884728 6.89611273080661 7.11750018688794 0.00973061224489796 0.0117714285714286 0.00311470220741358 0.00210918367346939 0.000381174510620575 0.00120102040816327
5000 0.5 0.00885866790410082 1.12883789168469 0.3628 50 50 907 0.29640587905656 0.227685796448705 18.9928378281896 26.5443214615514 0.137061224489796 0.143885714285714 0.105937859225323 0.0605040816326531 0.0280289879216993 0.0527673469387755
5000 0.5 0.001 1.12883789168469 0.5976 50 50 1494 0.198999926524483 0.302879066051233 29.8668241554319 30.7089890548146 0.363167346938776 0.360587755102041 0.306722199083715 0.219970408163265 0.141955518533944 0.22489693877551
5000 0.5 0.483293023857175 1.12883789168469 0.0546938775510204 49 50 134 0.645522388059702 0.0543477891156463 4.49404761904762 6.37551020408163 0.00384839650145773 0.00346938775510204 0.000630987088713036 0.000273556231003039 6.59447452450368e-05 0.000370678883798417
5000 0.5 0.00143844988828766 1.12883789168469 0.5448 50 50 1362 0.192797583237918 0.29039762242707 31.230967561446 26.848556923968 0.301208163265306 0.301191836734694 0.264869637650979 0.168037755102041 0.100852644731362 0.168333673469388
5000 0.5 0.695192796177561 1.12883789168469 0.0448 50 50 112 0.680484693877551 0.0343877551020408 3.30612244897959 3.57142857142857 0.00246530612244898 0.00321632653061224 0.00044914618908788 0.000488775510204082 2.46563931695127e-05 0.000241836734693878
5000 0.5 0.00143844988828766 1.12883789168469 0.5456 50 50 1364 0.178143355320302 0.336711793302026 29.4354761049868 37.9068825554184 0.306563265306122 0.318922448979592 0.269217825905873 0.196226530612245 0.111347605164515 0.178155102040816
5000 0.5 0.0784759970351461 1.12883789168469 0.1376 50 50 344 0.455575648999459 0.120090273671906 9.54179697853167 14.4762577558496 0.0268897959183673 0.0219918367346939 0.0109814244064973 0.00383775510204082 0.00143273635985006 0.00746836734693878
5000 0.5 0.335981828628378 1.12883789168469 0.0681632653061224 49 50 167 0.593352217720248 0.0575830093942339 7.31009070294785 4.20651117589893 0.00544773011245314 0.00551020408163265 0.00115090934332917 0.000540599218410769 0.000152019991670137 0.000581007913369429
5000 0.5 0.00206913808111479 1.12883789168469 0.5004 50 50 1251 0.187953234534674 0.296236490966317 29.6899657275901 29.5573324656733 0.266318367346939 0.274661224489796 0.2009309454394 0.156710204081633 0.098827488546439 0.146870408163265
5000 0.5 0.0784759970351461 1.12883789168469 0.1524 50 50 381 0.524514160139432 0.110860805860806 10.6582560296846 11.5139051424766 0.0284081632653061 0.0271836734693878 0.0100611411911703 0.00534081632653061 0.00246763848396501 0.00678061224489796
5000 0.5 0.00143844988828766 1.12883789168469 0.5148 50 50 1287 0.263884436378609 0.254888537611355 24.5053602705738 26.4723472516973 0.266351020408163 0.271265306122449 0.216176593086214 0.146344897959184 0.0867718450645564 0.138301020408163
5000 0.5 0.001 1.12883789168469 0.6192 50 50 1548 0.143152955551549 0.325990340816552 36.1826527928702 29.0154153704401 0.392114285714286 0.393110204081633 0.32885231153686 0.254051020408163 0.16713302790504 0.251915306122449
5000 0.5 0.00297635144163132 1.12883789168469 0.5456 50 50 1364 0.170648042242499 0.324557741573328 31.7991491571884 33.1123991574772 0.308440816326531 0.313224489795918 0.269551686797168 0.183019387755102 0.10952436484798 0.179742857142857
5000 0.5 0.00143844988828766 1.12883789168469 0.554 50 50 1385 0.164093888881648 0.323866958602451 33.1304473232705 31.6429443972197 0.316865306122449 0.321355102040816 0.278672553102874 0.193048979591837 0.113515368596418 0.186214285714286
5000 0.5 0.335981828628378 1.12883789168469 0.072 50 50 180 0.617098765432099 0.0665082604470359 7.09096209912536 6.21068999028183 0.00602448979591837 0.00749387755102041 0.0015353602665556 0.00116632653061224 0.000222573927530196 0.000564285714285714
5000 0.5 0.112883789168469 1.12883789168469 0.1228 50 50 307 0.506382030578574 0.0921677121064876 8.44306917572224 9.99047324557529 0.0196897959183673 0.0175183673469388 0.00722565597667638 0.00266530612244898 0.000944273219491878 0.00407959183673469
5000 0.5 0.162377673918872 1.12883789168469 0.0896 50 50 224 0.586654974489796 0.0711628235709869 5.34713313896987 8.88543157522749 0.00981224489795918 0.00982857142857143 0.00268488129945856 0.00128877551020408 0.00038850478967097 0.0012530612244898
5000 0.5 0.0127427498570313 1.12883789168469 0.3508 50 50 877 0.270745219592552 0.223204767372879 19.621955547033 25.0189979275428 0.130579591836735 0.130955102040816 0.103295626822157 0.0510581632653061 0.0229017909204498 0.0508795918367347
5000 0.5 0.0183298071083244 1.12883789168469 0.2964 50 50 741 0.334480705032591 0.164579418751043 13.6690547575744 19.2468289926343 0.0955102040816326 0.0919020408163265 0.0676431486880466 0.0294632653061224 0.012701374427322 0.0321367346938776
5000 0.5 0.695192796177561 1.12883789168469 0.0408 50 50 102 0.674740484429066 0.0241768707482993 3.08843537414966 1.7469387755102 0.00164897959183673 0.00194285714285714 0.000212578092461474 0.000151020408163265 1.13286130778842e-05 8.6734693877551e-05
5000 0.5 0.483293023857175 1.12883789168469 0.0561702127659574 47 50 132 0.637913223140496 0.0441849509461509 3.48596978106691 5.35102040816327 0.00340425531914894 0.0033672525439408 0.000579961864486775 0.0002281837804502 6.64539636391097e-05 0.000246417716022579
5000 0.5 0.00297635144163132 1.12883789168469 0.4704 50 50 1176 0.190979453005692 0.281477359865173 25.8424354527423 30.4530365202922 0.242644897959184 0.238465306122449 0.194729529362766 0.126391836734694 0.0752812994585589 0.131505102040816
5000 0.5 0.0042813323987194 1.12883789168469 0.3968 50 50 992 0.303471115699792 0.232492686874307 25.9625886569735 20.5359487178878 0.165420408163265 0.169420408163265 0.123499208663057 0.0756479591836735 0.0401965847563515 0.07185
5000 0.5 0.335981828628378 1.12883789168469 0.0644 50 50 161 0.57767833031133 0.0491039844509233 2.14946550048591 7.67133138969874 0.00631836734693878 0.00435918367346939 0.00121149521032903 0.00033469387755102 0.000114618908788005 0.000893877551020408
5000 0.5 0.0545559478116852 1.12883789168469 0.1828 50 50 457 0.389568539949916 0.13670063290928 13.4373626373626 13.9027639444933 0.0365877551020408 0.0435918367346939 0.0213351103706789 0.0122857142857143 0.00345655976676385 0.00787142857142857
5000 0.5 0.0545559478116852 1.12883789168469 0.1744 50 50 436 0.451776996885784 0.0944690468261897 10.0992232257538 8.7945861394841 0.0362612244897959 0.0315755102040816 0.0158453977509371 0.00581836734693878 0.00276684714702207 0.00909897959183673
5000 0.5 0.0379269019073225 1.12883789168469 0.2044 50 50 511 0.420594283876058 0.126947775014102 12.9396584141482 12.4498965886721 0.043869387755102 0.0473632653061224 0.023648146605581 0.0118959183673469 0.00423356934610579 0.00995204081632653
5000 0.5 0.00615848211066027 1.12883789168469 0.4316 50 50 1079 0.24244550741642 0.259755838340778 25.3920950925453 26.5590725756102 0.196195918367347 0.195755102040816 0.169181507705123 0.0929714285714286 0.0464399833402749 0.0945489795918367
5000 0.5 0.112883789168469 1.12883789168469 0.1272 50 50 318 0.448449428424508 0.098254708077037 8.36870367194497 11.2822379434624 0.0239183673469388 0.0188408163265306 0.0087603498542274 0.00315816326530612 0.00145672636401499 0.00646122448979592
5000 0.5 0.233572146909012 1.12883789168469 0.098 50 50 245 0.55228654727197 0.0817515387107224 8.63475866537091 7.71554907677357 0.0125551020408163 0.00987755102040816 0.00318467305289463 0.00101020408163265 0.000435818408996252 0.00208571428571429
5000 0.5 0.0042813323987194 1.12883789168469 0.3492 50 50 873 0.319667667809518 0.186190152654979 18.6303516442083 18.6076788867875 0.136408163265306 0.129632653061224 0.0914565597667639 0.0505704081632653 0.0286020824656393 0.0565408163265306
5000 0.5 0.0127427498570313 1.12883789168469 0.2844 50 50 711 0.32041794505075 0.187617147721972 17.6708342457681 19.8525952986263 0.0963428571428571 0.0908734693877551 0.0627065389421075 0.0317755102040816 0.0156781341107872 0.0373489795918367
5000 0.5 0.00206913808111479 1.12883789168469 0.4772 50 50 1193 0.212923388669165 0.274897468812087 27.1021819963754 27.877311766042 0.234563265306122 0.242220408163265 0.205860891295294 0.127875510204082 0.067363931695127 0.117529591836735
5000 0.5 0.112883789168469 1.12883789168469 0.1468 50 50 367 0.473639272694875 0.0920677672667469 7.38654916512059 11.0270042882288 0.0265469387755102 0.0265632653061224 0.0110620574760516 0.00552448979591837 0.00245431070387339 0.00537755102040816
5000 0.5 0.00143844988828766 1.12883789168469 0.5112 50 50 1278 0.220964633217493 0.278050366673011 31.5886359498947 24.0214373847076 0.266302040816327 0.272767346938776 0.225701291128696 0.14805 0.0859241982507289 0.141451020408163
5000 0.5 0.0183298071083244 1.12883789168469 0.28 50 50 700 0.38809387755102 0.141172656481139 15.4135384109302 12.8209928852976 0.0835428571428571 0.0822204081632653 0.0537862557267805 0.0254051020408163 0.0110180758017493 0.0267061224489796
5000 0.5 0.0042813323987194 1.12883789168469 0.4192 50 50 1048 0.234653611386283 0.251697890360168 22.9792445805534 27.3603334914802 0.197469387755102 0.183591836734694 0.15889312786339 0.0843683673469388 0.0464473136193253 0.100027551020408
5000 0.5 0.0042813323987194 1.12883789168469 0.4144 50 50 1036 0.219085881248043 0.219388070973726 21.4848993082133 22.3927148865319 0.181028571428571 0.192555102040816 0.144777675968347 0.0943979591836735 0.049498042482299 0.0825428571428571
5000 0.5 0.335981828628378 1.12883789168469 0.0608 50 50 152 0.679882271468144 0.0411506316812439 3.08843537414966 5.14169096209913 0.0043265306122449 0.00413061224489796 0.000769012911286964 0.000321428571428571 0.000110620574760516 0.000405102040816327
5000 0.5 0.483293023857175 1.12883789168469 0.0472340425531915 47 50 111 0.652463274084896 0.0445928561989088 4.79340117175455 4.12517006802721 0.00215371254884933 0.00368177613320999 0.000517283694236251 0.00075609004008634 2.94511884309691e-05 0.000111810681719496
5000 0.5 0.00615848211066027 1.12883789168469 0.3652 50 50 913 0.256962530996234 0.196665357796317 19.7869922877843 19.546079271479 0.141012244897959 0.143085714285714 0.112718367346939 0.059015306122449 0.0272746355685131 0.0567163265306122
5000 0.5 0.0127427498570313 1.12883789168469 0.2608 50 50 652 0.412569630019948 0.136996493921543 11.6924899496928 15.7068088346157 0.0725877551020408 0.0774204081632653 0.0417266139108705 0.0248214285714286 0.0106095793419409 0.021265306122449
5000 0.5 0.162377673918872 1.12883789168469 0.0996 50 50 249 0.633667198916147 0.0567581794622611 7.55163589245222 3.8 0.0110857142857143 0.0107265306122449 0.00252028321532695 0.00126632653061224 0.000571761765930862 0.00129183673469388
5000 0.5 0.162377673918872 1.12883789168469 0.078 50 50 195 0.658435239973701 0.0329873663751215 2.82565597667639 3.77181729834791 0.00597551020408163 0.00662857142857143 0.00113552686380675 0.000610204081632653 0.000236568096626406 0.000483673469387755
5000 0.5 0.001 1.12883789168469 0.594 50 50 1485 0.15262252151141 0.353519965404116 34.2082424831547 36.4957505976685 0.372375510204082 0.362644897959184 0.305369429404415 0.226072448979592 0.151085714285714 0.245405102040816
5000 0.5 0.001 1.12883789168469 0.5676 50 50 1419 0.162829931648458 0.327950484149622 34.5381854747334 31.0519113551911 0.343836734693878 0.352261224489796 0.2435345272803 0.226766326530612 0.154700874635569 0.214363265306122
5000 0.5 0.0784759970351461 1.12883789168469 0.1768 50 50 442 0.45403452017772 0.115482786487889 9.93291753597877 13.163639761599 0.0373061224489796 0.0330285714285714 0.0168723032069971 0.00648673469387755 0.00290279050395668 0.00888775510204082
5000 0.5 0.335981828628378 1.12883789168469 0.04875 50 48 117 0.782453064504346 0.0309943853427896 3 3.19887706855792 0.00234042553191489 0.00212585034013605 0.000209147488782747 9.67261904761905e-05 4.34216239687364e-05 0.000141073080481036
5000 0.5 0.0042813323987194 1.12883789168469 0.4244 50 50 1061 0.238805174639187 0.287935465149217 27.8339966519136 29.7530963779298 0.202579591836735 0.204326530612245 0.15984139941691 0.108192857142857 0.0562925447730112 0.103754081632653
5000 0.5 0.001 1.12883789168469 0.596 50 50 1490 0.15483761992703 0.363254536820845 34.826006140256 37.8249012239129 0.382840816326531 0.367591836734694 0.299463890045814 0.233497959183673 0.160435818408996 0.255522448979592
5000 0.5 0.00615848211066027 1.12883789168469 0.3688 50 50 922 0.313707821815256 0.220479367239508 21.1678817820233 22.9279916658782 0.14509387755102 0.145861224489796 0.108624739691795 0.06085 0.0304713036234902 0.0597571428571429
5000 0.5 0.483293023857175 1.12883789168469 0.0481632653061225 49 50 118 0.682634300488365 0.0312641723356009 2.20521541950113 4.04761904761905 0.00231570179092045 0.00256802721088435 0.000367902262945995 0.000188884064264003 3.19311398028599e-05 0.000127030403998334
5000 0.5 0.0379269019073225 1.12883789168469 0.228 50 50 570 0.337617728531856 0.143224255928898 9.46030861895207 19.1845425668276 0.0603265306122449 0.0631673469387755 0.0377362765514369 0.0212357142857143 0.00752553102873803 0.0180020408163265
5000 0.5 0.162377673918872 1.12883789168469 0.0983333333333333 48 50 236 0.605016518241885 0.0714934796291179 7.79783012495778 6.5008658008658 0.0101190476190476 0.0123758865248227 0.00274714140975539 0.00200277520814061 0.00060790273556231 0.00102891156462585
5000 0.5 0.0784759970351461 1.12883789168469 0.1452 50 50 363 0.527225675234691 0.0758454527332078 6.23576967250437 8.9333208741372 0.0222857142857143 0.0241469387755102 0.00813127863390254 0.0045 0.00165864223240317 0.00353367346938775
5000 0.5 0.233572146909012 1.12883789168469 0.0816 50 50 204 0.618103613994618 0.0499397473275024 4.85034013605442 5.13760932944606 0.00679183673469388 0.008 0.00164198250728863 0.000985714285714286 0.000220574760516451 0.00055
5000 0.5 0.00143844988828766 1.12883789168469 0.5532 50 50 1383 0.173686365112154 0.32092299364644 28.653349912818 35.53124881647 0.320571428571429 0.323265306122449 0.273645314452312 0.196779591836735 0.118788504789671 0.19289387755102
5000 0.5 0.0263665089873036 1.12883789168469 0.2096 50 50 524 0.419610599615407 0.145277390747522 14.0785175550769 14.9769605944276 0.0492408163265306 0.0469551020408163 0.0256926280716368 0.0111969387755102 0.00445680966264057 0.0129387755102041
5000 0.5 0.00206913808111479 1.12883789168469 0.5224 50 50 1306 0.200553928270745 0.274796949957587 22.9764871552382 31.9829028362792 0.288751020408163 0.278628571428571 0.243186005830904 0.15125612244898 0.0935756768013328 0.165591836734694
5000 0.5 0.00143844988828766 1.12883789168469 0.5276 50 50 1319 0.172040297489138 0.309023837023559 31.3724092200938 30.432358184618 0.300457142857143 0.285632653061224 0.241366763848397 0.157494897959184 0.103630154102457 0.180862244897959
5000 0.5 0.00297635144163132 1.12883789168469 0.492 50 50 1230 0.198931852733161 0.298993776723494 26.1636662247395 33.6350891199593 0.246873469387755 0.257714285714286 0.222012827988338 0.142455102040816 0.074001166180758 0.125969387755102
5000 0.5 0.695192796177561 1.12883789168469 0.0326086956521739 46 50 75 0.839822222222222 0.0148989450852805 0.966183574879227 2.01360544217687 0.000905057675244011 0.000695652173913044 4.25909494232476e-05 1.71277997364954e-05 3.15488514246278e-06 4.76929902395741e-05
5000 0.5 0.233572146909012 1.12883789168469 0.0856 50 50 214 0.581098785920168 0.0576190623435521 5.2801749271137 6.24363754159672 0.0083265306122449 0.00938775510204082 0.00239700124947938 0.00127755102040816 0.000356518117451062 0.000877551020408163
5000 0.5 0.00885866790410082 1.12883789168469 0.3044 50 50 761 0.410706916171232 0.177513781649566 16.8466263498582 18.6561299800551 0.0992979591836735 0.102710204081633 0.0637900874635569 0.0372224489795918 0.0168503123698459 0.0336551020408163
5000 0.5 0.0263665089873036 1.12883789168469 0.2184 50 50 546 0.447285620362543 0.118124054492365 12.5367412832599 11.0880696152131 0.048669387755102 0.0532897959183673 0.02632436484798 0.0141122448979592 0.00521649312786339 0.0111857142857143
5000 0.5 0.162377673918872 1.12883789168469 0.1028 50 50 257 0.562794289088404 0.0710704567541302 6.99018464528668 7.22390670553936 0.0126857142857143 0.0130612244897959 0.00366247396917951 0.00188367346938775 0.0007390254060808 0.00175
